Source_Platform,URL,Content_Raw,Content_Cleaned,Like_count,Sentiment,Candidate,Target_Position,Field,Keyword
Facebook,https://www.facebook.com/BBCnewsVietnamese/posts/quy-tr%C3%ACnh-b%E1%BA%A7u-ch%E1%BB%A7-t%E1%BB%8Bch-n%C6%B0%E1%BB%9Bc-v%C3%A0-th%E1%BB%A7-t%C6%B0%E1%BB%9Bngqu%E1%BB%91c-h%E1%BB%99i-kh%C3%B3a-16-%C4%91%C6%B0%E1%BB%A3c-b%E1%BA%A7u-v%C3%A0o-ng%C3%A0y-153-v/1360854549414152/,"Theo tôi phiên họp đầu tiên của Quốc hội khóa XVI Nhiệm kỳ 2026  -2031 từ ngày 06/4/2026 - 25/4/2026 sẽ bầu Chủ tịch Quốc hội: Trần Thanh Mẫn, Chủ tịch nước : Phan Văn Giang, Thủ tướng Chính phủ: Trần Lưu Quang ...là phù hợp nhất cơ cấu vùng miền Bắc, Trung, Nam ...đều có hết....bà Nguyễn Thị Thanh PCT Nước CHXHCNVN.",theo tôi phiên họp đầu tiên của quốc hội khóa xvi nhiệm kỳ 2026 2031 từ ngày 06 4 2026 25 4 2026 sẽ bầu chủ tịch quốc hội trần thanh mẫn chủ tịch nước phan văn giang thủ tướng chính phủ trần lưu quang là phù hợp nhất cơ cấu vùng miền bắc trung nam đều có hết bà nguyễn thị thanh pct nước chxhcnvn,3.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/transanglap.vn/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/871193578829121/,"Thủ Tướng nói và làm, giống như Tổng Bí Thư Nguyễn Văn Linh . Chỉ làm một khóa mà ai cũng nhớ mãi.",thủ tướng nói và làm giống như tổng bí thư nguyễn văn linh chỉ làm một khóa mà ai cũng nhớ mãi,6.0,Trung lập,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/transanglap.vn/posts/kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%B4ng-c%C3%B3-t%C3%AAn-trong-danh-s%C3%A1c/871193578829121/,"Hinh ảnh Bác Phạm Minh Chính , Thủ Tướng Chính phủ, nay thôi nhiệm vụ , hình ảnh của Bác đã để lại trong lòng mỗi người dân, luôn nhớ mãi, lời lẽ, hành động, với chiếc áo ngắn tay, màu cỏ úa, đẫm mồ hôi ở những nơi dân cần , một hình ảnh đẹp của người lãnh đạo để lại trong lòng dân , rất mong đất nước có được người lãnh đạo như thế cho dân nhờ  .",hinh ảnh bác phạm minh chính thủ tướng chính phủ nay thôi nhiệm vụ hình ảnh của bác đã để lại trong lòng mỗi người dân luôn nhớ mãi lời lẽ hành động với chiếc áo ngắn tay màu cỏ úa đẫm mồ hôi ở những nơi dân cần một hình ảnh đẹp của người lãnh đạo để lại trong lòng dân rất mong đất nước có được người lãnh đạo như thế cho dân nhờ,4.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/Haucanquankhu4/posts/v%E1%BA%ADy-l%C3%A0-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-%C4%91%C3%A3-kh%C3%B4ng-tr%E1%BB%9F-th%C3%A0nh-%E1%BB%A7y-vi%C3%AAn-trung-%C6%B0%C6%A1ng-%C4%91%E1%BA%A3ng-kh%C3%B3a/1205987361664170/,Xin kính chúc bác Phạm minh Chính mạnh khỏe hạnh phúc mãi mãi được toàn Đảng toàn Dân kính trọng yêu quý bác. Luôn luôn ghi nhớ biết ơn Bác rất nhiều.,xin kính chúc bác phạm minh chính mạnh khỏe hạnh phúc mãi mãi được toàn đảng toàn dân kính trọng yêu quý bác luôn luôn ghi nhớ biết ơn bác rất nhiều,9.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/BBCnewsVietnamese/posts/tr%C6%B0%E1%BB%9Fng-ban-t%E1%BB%95-ch%E1%BB%A9c-l%C3%AA-minh-h%C6%B0ng-v%C3%A0o-t%E1%BA%A7m-ng%E1%BA%AFm-gh%E1%BA%BF-n%C3%B3ng%C4%91%E1%BB%99ng-th%C3%A1i-r%C3%BAt-ng%E1%BA%AFn-th%E1%BB%9Di-gia/1315407470625527/,Ông Hưng chưa có tiền năng và chưa có tài bằng ông phạm minh chính ông chính là người có tâm có tầm gần dân lo cho dân giỏi đối ngoại giao dịch với người trên thế giới và ông chính vẫn còn khỏe và rất khỏe dân tộc việt nam Đang mong muốn ông chính ở lại làm thêm một khóa nữa,ông hưng chưa có tiền năng và chưa có tài bằng ông phạm minh chính ông chính là người có tâm có tầm gần dân lo cho dân giỏi đối ngoại giao dịch với người trên thế giới và ông chính vẫn còn khỏe và rất khỏe dân tộc việt nam đang mong muốn ông chính ở lại làm thêm một khóa nữa,2.0,Tích cực,Lê Minh Hưng,Thủ tướng,Uy tín - Đời tư,[+] gần dân
Facebook,https://www.facebook.com/BBCnewsVietnamese/posts/tr%C6%B0%E1%BB%9Fng-ban-t%E1%BB%95-ch%E1%BB%A9c-l%C3%AA-minh-h%C6%B0ng-v%C3%A0o-t%E1%BA%A7m-ng%E1%BA%AFm-gh%E1%BA%BF-n%C3%B3ng%C4%91%E1%BB%99ng-th%C3%A1i-r%C3%BAt-ng%E1%BA%AFn-th%E1%BB%9Di-gia/1315407470625527/,Tôi bầu lê minh Hưng lam thủ tướng người này đủ năng lực .,tôi bầu lê minh hưng lam thủ tướng người này đủ năng lực,0.0,Trung lập,Lê Minh Hưng,Thủ tướng,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/BBCnewsVietnamese/photos/l%C3%AA-minh-h%C6%B0ng-c%C6%A1-h%E1%BB%99i-v%C3%A0-%E1%BA%A9n-s%E1%BB%91-cho-chi%E1%BA%BFc-gh%E1%BA%BF-th%E1%BB%A7-t%C6%B0%E1%BB%9Bngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-%C4%91%C6%B0%C6%A1ng-nhi%E1%BB%87m-ph%E1%BA%A1m-m/1308599851306289/,ông Chính làm tiếp được mà,ông chính làm tiếp được mà,10.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/BBCnewsVietnamese/photos/l%C3%AA-minh-h%C6%B0ng-c%C6%A1-h%E1%BB%99i-v%C3%A0-%E1%BA%A9n-s%E1%BB%91-cho-chi%E1%BA%BFc-gh%E1%BA%BF-th%E1%BB%A7-t%C6%B0%E1%BB%9Bngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-%C4%91%C6%B0%C6%A1ng-nhi%E1%BB%87m-ph%E1%BA%A1m-m/1308599851306289/,"Dân cùng đảng đồng lòng,để ông Phạm Minh Chính làm thêm khoá nữa, sức khoẻ, mình mẫn của ông vẫn còn tốt.",dân cùng đảng đồng lòng để ông phạm minh chính làm thêm khoá nữa sức khoẻ mình mẫn của ông vẫn còn tốt,2.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/100069223899636/posts/th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-nhi%E1%BB%87m-v%E1%BB%A5-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-min/1201275685523217/,"Ông Phạm Minh Chính - một TTCP gần dân, thương dân, vì dân vì nước. Dẫu sau ĐH Đảng 14 ông sẽ còn không tiếp tục ở vị trí đó nữa nhưng  hình ảnh của ông luôn in đậm mãi mãi trong lòng mỗi người dân VN !",ông phạm minh chính một ttcp gần dân thương dân vì dân vì nước dẫu sau đh đảng 14 ông sẽ còn không tiếp tục ở vị trí đó nữa nhưng hình ảnh của ông luôn in đậm mãi mãi trong lòng mỗi người dân vn,0.0,Tích cực,Phạm Minh Chính,Thủ tướng (Tái cử),Uy tín - Đời tư,"[+] vì dân, gần dân"
Facebook,https://www.facebook.com/100069223899636/posts/th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-kh%C3%A9p-l%E1%BA%A1i-vai-tr%C3%B2-nhi%E1%BB%87m-v%E1%BB%A5-trung-%C6%B0%C6%A1ngth%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-min/1201275685523217/,"Nhân dân Việt Nam kính  chúc nguyên Thủ tướng Phạm Minh Chính luôn luôn mạnh khỏe, trường thọ và hạnh phúc. Nhân dân VN biết ơn công lao của Thủ tướng vì dân nhiều lắm.",nhân dân việt nam kính chúc nguyên thủ tướng phạm minh chính luôn luôn mạnh khỏe trường thọ và hạnh phúc nhân dân vn biết ơn công lao của thủ tướng vì dân nhiều lắm,0.0,Tích cực,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,[+] vì dân
Facebook,https://www.facebook.com/hocgiahd/posts/%C4%91%C4%83ng-l%E1%BA%A1is%C3%A1ng-nay-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n-b%E1%BA%A5t-ng%E1%BB%9D-t%E1%BB%95-ch%E1%BB%A9c-h%E1%BB%99i-ngh%E1%BB%8B-trung-%C6%B0%C6%A1ng-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-/25014419021548861/,Tôi thích bác Giang nhưng ủng hộ bác lâm. Làm,tôi thích bác giang nhưng ủng hộ bác lâm làm,3.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,[+] ủng hộ
Facebook,https://www.facebook.com/dereknvtdtv/posts/gi%E1%BA%A3i-th%C3%ADch-tin-%C4%91%E1%BB%93n-%C3%B4ng-l%C3%AA-minh-h%C6%B0ng-tr%C6%B0%E1%BB%A3t-gh%E1%BA%BF-th%E1%BB%A7-t%C6%B0%E1%BB%9Bngtr%E1%BB%B1c-ti%E1%BA%BFp-%EF%B8%8F/1614697002967995/,Có khi nào Tô Lâm mời lại nguyên TT 3Dũng về làm lại TT kg,có khi nào tô lâm mời lại nguyên tt 3dũng về làm lại tt kg,36.0,Trung lập,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/dereknvtdtv/posts/gi%E1%BA%A3i-th%C3%ADch-tin-%C4%91%E1%BB%93n-%C3%B4ng-l%C3%AA-minh-h%C6%B0ng-tr%C6%B0%E1%BB%A3t-gh%E1%BA%BF-th%E1%BB%A7-t%C6%B0%E1%BB%9Bngtr%E1%BB%B1c-ti%E1%BA%BFp-%EF%B8%8F/1614697002967995/,Ông Hưng thì khỏi bàn đi.,ông hưng thì khỏi bàn đi,11.0,Trung lập,Lê Minh Hưng,Thủ tướng,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/100008748788130/posts/sang-n%C4%83m-2026-t%E1%BA%A1i-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-xiv-ch%C3%ADnh-ph%E1%BB%A7-vi%E1%BB%87t-nam-s%E1%BA%BD-ch%E1%BB%A9ng-ki%E1%BA%BFn-s%E1%BB%B1-hi%E1%BB%87n-di%E1%BB%87n/3820682748233314/,cmột dat nước nhỏ bé chín ông bà phó thủ tướng ông tô lâm dưa bốn người vào trong lúc này nhằm bỏ phiếu cho ông ấy danh dô ông Phan Văn giang de giữ chức bí thư chọn doi,cmột dat nước nhỏ bé chín ông bà phó thủ tướng ông tô lâm dưa bốn người vào trong lúc này nhằm bỏ phiếu cho ông ấy danh dô ông phan văn giang de giữ chức bí thư chọn doi,2.0,Trung lập,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/100008748788130/posts/sang-n%C4%83m-2026-t%E1%BA%A1i-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-xiv-ch%C3%ADnh-ph%E1%BB%A7-vi%E1%BB%87t-nam-s%E1%BA%BD-ch%E1%BB%A9ng-ki%E1%BA%BFn-s%E1%BB%B1-hi%E1%BB%87n-di%E1%BB%87n/3820682748233314/,Ông chính là hợp lòng dân nhất dù có tham ô hay ko nhưng ông vẫn là người gần dân và thương dân nhất ông có bè phái hay không nhưng nó không lộ liễu như ông khác vừa lên cái gì cũng vơ về hy,ông chính là hợp lòng dân nhất dù có tham ô hay ko nhưng ông vẫn là người gần dân và thương dân nhất ông có bè phái hay không nhưng nó không lộ liễu như ông khác vừa lên cái gì cũng vơ về hy,2.0,Tích cực,Phạm Minh Chính,Thủ tướng (Tái cử),Uy tín - Đời tư,[+] gần dân
Facebook,https://www.facebook.com/BBCnewsVietnamese/posts/th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ch%C3%ADnh-v%C3%A0-nh%E1%BB%AFng-%E1%BB%A7y-vi%C3%AAn-b%E1%BB%99-ch%C3%ADnh-tr%E1%BB%8B-n%C3%A0o-kh%C3%B4ng-v%C3%A0o-ban-ch%E1%BA%A5p-h%C3%A0nh-trung-/1315588610607413/,Ông mẫn chả được tích sự gì vẫn trúng 😂,ông mẫn chả được tích sự gì vẫn trúng,65.0,Trung lập,Trần Thanh Mẫn,Chủ tịch Quốc hội,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/BBCnewsVietnamese/photos/%C4%91%E1%BA%A1i-h%E1%BB%99i-14-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-b%C6%B0%E1%BB%9Bc-ti%E1%BA%BFp-hay-d%E1%BB%ABng-l%E1%BA%A1ich%E1%BB%A9c-v%E1%BB%A5-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ch%C3%AD/1311067874392820/,Vì nhất nhiều lý do : năng lực làm việc củng như những vấn đề nhạy cảm khác nên khả năng cao là ông Chính sẻ tiếp tục giữ chức Thủ tướng khóa tới,vì nhất nhiều lý do năng lực làm việc củng như những vấn đề nhạy cảm khác nên khả năng cao là ông chính sẻ tiếp tục giữ chức thủ tướng khóa tới,34.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/BBCnewsVietnamese/photos/%C4%91%E1%BA%A1i-h%E1%BB%99i-14-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-b%C6%B0%E1%BB%9Bc-ti%E1%BA%BFp-hay-d%E1%BB%ABng-l%E1%BA%A1ich%E1%BB%A9c-v%E1%BB%A5-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ch%C3%AD/1311067874392820/,"Nhận định của Giáo sư Cathay rất chính xác ,chỉ có ông Chính mới làm được,để người khác là khó đấy !",nhận định của giáo sư cathay rất chính xác chỉ có ông chính mới làm được để người khác là khó đấy,11.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/NguoiVietOnline/posts/h%E1%BA%ADu-%C4%91%E1%BA%A1i-h%E1%BB%99i-14-%C3%B4ng-ph%E1%BA%A1m-minh-ch%C3%ADnh-r%E1%BB%9Di-gh%E1%BA%BF-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-k%E1%BA%BFt-th%C3%BAc-k%E1%BB%B7-nguy%C3%AAn-ng%C6%B0%E1%BB%9Di-s%C3%B3/1337064078455554/,"Một vị thủ tướng được lòng dân cũng như ông Võ Văn Kiệt khi rời nhiệm được lòng dân. Như vậy là Việt nam có 3 vị thủ tướng được lòng nhất là:
 Phạm văn Đồng. 
Võ Văn Kiệt 
Phạm minh Chính.",một vị thủ tướng được lòng dân cũng như ông võ văn kiệt khi rời nhiệm được lòng dân như vậy là việt nam có 3 vị thủ tướng được lòng nhất là phạm văn đồng võ văn kiệt phạm minh chính,31.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/BBCnewsVietnamese/photos/%C3%B4ng-l%C3%AA-minh-h%C6%B0ng-tr%C3%BAng-c%E1%BB%AD-v%E1%BB%9Bi-t%E1%BB%89-l%E1%BB%87-phi%E1%BA%BFu-b%E1%BA%A7u-cao-nh%E1%BA%A5t%C3%B4ng-l%C3%AA-minh-h%C6%B0ng-tr%C6%B0%E1%BB%9Fng-ba/1365514325614841/,"Ông Hưng 98,66%. Ở bên xứ Triều có ông Kim zong Un cũng chúng số phiếu 99 93% . Thiên hạ gọi hai ông này số đỏ nhất thế giới 😋",ông hưng 98 66 ở bên xứ triều có ông kim zong un cũng chúng số phiếu 99 93 thiên hạ gọi hai ông này số đỏ nhất thế giới,1.0,Trung lập,Lê Minh Hưng,Thủ tướng,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/BBCnewsVietnamese/posts/bi%C3%AA%CC%81n-chuy%C3%AA%CC%89n-la%CC%83nh-%C4%91a%CC%A3o-nh%C3%A2n-s%C6%B0%CC%A3-chu%CC%89-ch%C3%B4%CC%81t-khi-%C4%91%C6%B0a-tin-v%C3%AA%CC%80-%C4%91a%CC%A3i-h%C3%B4%CC%A3i-14-cu%CC%89a-%C4%91/1314180647414876/,"Hung Yên trước có bác  Nguyễn Văn Linh đổi mới khoản 10 giờ có bác tô Lâm  Thu gọn tình thành hưng yên tuyệt đỉnh,",hung yên trước có bác nguyễn văn linh đổi mới khoản 10 giờ có bác tô lâm thu gọn tình thành hưng yên tuyệt đỉnh,11.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,[+] đổi mới
Facebook,https://www.facebook.com/kienthuc2026/videos/l%C3%AA-minh-h%C6%B0ng-s%E1%BA%AFp-thay-gh%E1%BA%BF-ph%E1%BA%A1m-minh-ch%C3%ADnh-tr%C3%BAng-c%E1%BB%AD-v%E1%BB%9Bi-t%E1%BB%89-l%E1%BB%87-999%C3%B4ng-l%C3%AA-minh-h%C6%B0ng/957724203445592/,Dù đến ông nào đi chăng nữa cũng không thể  so với ông Hà Phạm Minh chính được đâu,dù đến ông nào đi chăng nữa cũng không thể so với ông hà phạm minh chính được đâu,1.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/kienthuc2026/videos/l%C3%AA-minh-h%C6%B0ng-s%E1%BA%AFp-thay-gh%E1%BA%BF-ph%E1%BA%A1m-minh-ch%C3%ADnh-tr%C3%BAng-c%E1%BB%AD-v%E1%BB%9Bi-t%E1%BB%89-l%E1%BB%87-999%C3%B4ng-l%C3%AA-minh-h%C6%B0ng/957724203445592/,Ông Phạm minh Chính  vẫn là thủ tướng .,ông phạm minh chính vẫn là thủ tướng,1.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/nhatkyyeunuoc1/posts/khi-h%C3%B2m-phi%E1%BA%BFu-kh%C3%B4ng-c%C3%B2n-trung-l%E1%BA%ADp-phe-qu%C3%A2n-%C4%91%E1%BB%99i-ra-tay-tr%C6%B0%E1%BB%9Bc-%C4%91%E1%BA%A1i-h%E1%BB%99i-xivc%C3%A0ng-ti%E1%BA%BFn/1321871226649020/,Toàn dân cũng đang rất cầu mong cho tô lâm nghỉ việc mà,toàn dân cũng đang rất cầu mong cho tô lâm nghỉ việc mà,10.0,Trung lập,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/100082081114673/posts/c%C3%B4ng-b%E1%BB%91-b%E1%BB%99-ch%C3%ADnh-tr%E1%BB%8B-kh%C3%B3a-14ch%E1%BB%A7-t%E1%BB%8Bch-qu%E1%BB%91c-h%E1%BB%99i-tr%E1%BA%A7n-thanh-m%E1%BA%ABn-cho-bi%E1%BA%BFt-ban-ch%E1%BA%A5p-h/891388920273804/,Bác phạm minh chính đâu 😛,bác phạm minh chính đâu,10.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/nguyendanghai.thanglong/posts/l%E1%BB%99-di%E1%BB%87n-%E1%BB%A9ng-c%E1%BB%AD-vi%C3%AAn-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-l%C3%AA-minh-h%C6%B0ng-v%E1%BB%ABa-c%C3%B3-quy%E1%BA%BFt-%C4%91%E1%BB%8Bnh-ph%C3%A2n-c%C3%B4ng-v%C3%A0o-ban-b/2959268110947023/,"Ông Chính phải làm hết nhiệm kỳ QH mới nghỉ, Hưng sẽ làm TT kế nhiệm, Túc sang thay Hưng.
    Chuyện mỗi ghế ngồi vài ngày rồi lại nhảy nay là thường!",ông chính phải làm hết nhiệm kỳ qh mới nghỉ hưng sẽ làm tt kế nhiệm túc sang thay hưng chuyện mỗi ghế ngồi vài ngày rồi lại nhảy nay là thường,2.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Nhân sự - Quyền lực,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/nguyendanghai.thanglong/posts/l%E1%BB%99-di%E1%BB%87n-%E1%BB%A9ng-c%E1%BB%AD-vi%C3%AAn-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-l%C3%AA-minh-h%C6%B0ng-v%E1%BB%ABa-c%C3%B3-quy%E1%BA%BFt-%C4%91%E1%BB%8Bnh-ph%C3%A2n-c%C3%B4ng-v%C3%A0o-ban-b/2959268110947023/,Chính ra chính phủ giao cho bác Tô Lâm làm TT luôn cho tinh giảm,chính ra chính phủ giao cho bác tô lâm làm tt luôn cho tinh giảm,1.0,Trung lập,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/hocgiahd/posts/th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-nguy%E1%BB%85n-duy-ng%E1%BB%8Dc-n%C3%B3i-lu%C3%B4n-kh%C3%B4ng-c%C3%A1c-b%E1%BA%A1n-l%E1%BA%A1i-b%E1%BA%A3o-m%C3%ACnh-ch%C3%A9m-c%C3%A1i-n%C3%A0y-l%C3%A0-%C6%B0%E1%BB%9B/26069201099403976/,"Ông học giả pha này nói chuẩn, chỉ Bác Ngọc ( NGUYỄN DUY NGỌC-BT HN) hiện này là đủ tư cách, bản lĩnh để ngỗi ghế Thủ Tướng, ít ra về độ tuổi, uy tín, bản lĩnh, ông hoen hẳn các ông UVBCT còn lại. Có thể nói nếu sau bác TL thi bác Ngọc là số 1 , số 2 là a Tô Long.  Nếu bác Ngọc dc bầu TT thì bác Lâm có tầm nhìn chiến lược cho 3-40 năm.",ông học giả pha này nói chuẩn chỉ bác ngọc nguyễn duy ngọc bt hn hiện này là đủ tư cách bản lĩnh để ngỗi ghế thủ tướng ít ra về độ tuổi uy tín bản lĩnh ông hoen hẳn các ông uvbct còn lại có thể nói nếu sau bác tl thi bác ngọc là số 1 số 2 là a tô long nếu bác ngọc dc bầu tt thì bác lâm có tầm nhìn chiến lược cho 3 40 năm,73.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Uy tín - Đời tư,[+] bản lĩnh
